#Firmware: MS3 1.5.1 release     20171006 16:30BST (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
1.0,0.0,0.0,1.0,11.869,36560.79
1.0,1.0,1.0,1.0,9.861,36570.65
0.0,1.0,0.0,1.0,8.523,36579.17
1.0,1.0,0.0,1.0,11.806,36590.977
0.0,0.0,0.0,1.0,18.61,36609.586
0.0,1.0,1.0,1.0,10.089,36619.676
1.0,1.0,0.0,1.0,2.232,36621.906
0.0,1.0,0.0,1.0,19.095,36641.0
1.0,1.0,0.0,1.0,12.432,36653.434
0.0,0.0,0.0,1.0,19.129,36672.562
1.0,0.0,0.0,1.0,12.209,36684.773
1.0,1.0,1.0,1.0,10.153,36694.926
0.0,1.0,0.0,1.0,8.757,36703.684
1.0,1.0,0.0,1.0,12.118,36715.8
0.0,0.0,0.0,1.0,19.0,36734.8
0.0,1.0,1.0,1.0,10.114,36744.914
1.0,1.0,0.0,1.0,2.224,36747.137
0.0,1.0,0.0,1.0,19.003,36766.14
1.0,1.0,0.0,1.0,12.258,36778.4
0.0,0.0,0.0,1.0,18.801,36797.2
1.0,0.0,0.0,1.0,11.97,36809.168
1.0,1.0,1.0,1.0,9.935,36819.1
0.0,1.0,0.0,1.0,8.578,36827.68
1.0,1.0,0.0,1.0,11.894,36839.574
0.0,0.0,0.0,1.0,18.609,36858.184
0.0,1.0,1.0,1.0,9.827,36868.01
1.0,1.0,0.0,1.0,2.15,36870.16
0.0,1.0,0.0,1.0,18.495,36888.656
1.0,1.0,0.0,1.0,11.984,36900.64
0.0,0.0,0.0,1.0,18.453,36919.094
1.0,0.0,0.0,1.0,11.77,36930.863
1.0,1.0,1.0,1.0,9.769,36940.633
0.0,1.0,0.0,1.0,8.42,36949.055
1.0,1.0,0.0,1.0,11.673,36960.727
0.0,0.0,0.0,1.0,18.382,36979.11
0.0,1.0,1.0,1.0,9.879,36988.99
1.0,1.0,0.0,1.0,2.178,36991.168
0.0,1.0,0.0,1.0,18.59,37009.758
1.0,1.0,0.0,1.0,12.0,37021.758
0.0,0.0,0.0,1.0,18.485,37040.242
1.0,0.0,0.0,1.0,11.808,37052.05
1.0,1.0,1.0,1.0,9.796,37061.848
0.0,1.0,0.0,1.0,8.463,37070.312
1.0,1.0,0.0,1.0,11.725,37082.04
0.0,0.0,0.0,1.0,18.429,37100.47
0.0,1.0,1.0,1.0,9.896,37110.363
1.0,1.0,0.0,1.0,2.172,37112.535
0.0,1.0,0.0,1.0,18.67,37131.207
1.0,1.0,0.0,1.0,12.117,37143.324
0.0,0.0,0.0,1.0,18.556,37161.88
1.0,0.0,0.0,1.0,11.822,37173.7
1.0,1.0,1.0,1.0,9.832,37183.53
0.0,1.0,0.0,1.0,8.508,37192.04
1.0,1.0,0.0,1.0,11.775,37203.812
0.0,0.0,0.0,1.0,18.408,37222.22
0.0,1.0,1.0,1.0,9.762,37231.98
1.0,1.0,0.0,1.0,2.134,37234.113
0.0,1.0,0.0,1.0,18.324,37252.438
1.0,1.0,0.0,1.0,11.858,37264.297
0.0,0.0,0.0,1.0,18.248,37282.543
1.0,0.0,0.0,1.0,11.664,37294.207
1.0,1.0,1.0,1.0,9.698,37303.906
0.0,1.0,0.0,1.0,8.418,37312.324
1.0,1.0,0.0,1.0,11.668,37323.992
0.0,0.0,0.0,1.0,18.23,37342.223
0.0,1.0,1.0,1.0,9.707,37351.93
1.0,1.0,0.0,1.0,2.121,37354.05
0.0,1.0,0.0,1.0,18.123,37372.17
1.0,1.0,0.0,1.0,11.709,37383.883
0.0,0.0,0.0,1.0,18.146,37402.027
1.0,0.0,0.0,1.0,11.682,37413.71
1.0,1.0,1.0,1.0,9.71,37423.42
0.0,1.0,0.0,1.0,8.373,37431.793
1.0,1.0,0.0,1.0,11.607,37443.4
0.0,0.0,0.0,1.0,18.226,37461.625
0.0,1.0,1.0,1.0,9.774,37471.4
1.0,1.0,0.0,1.0,2.144,37473.543
0.0,1.0,0.0,1.0,18.412,37491.953
1.0,1.0,0.0,1.0,11.942,37503.895
0.0,0.0,0.0,1.0,18.341,37522.234
1.0,0.0,0.0,1.0,11.714,37533.95
1.0,1.0,1.0,1.0,9.74,37543.688
0.0,1.0,0.0,1.0,8.575,37552.26
1.0,1.0,0.0,1.0,11.954,37564.215
0.0,0.0,0.0,1.0,18.718,37582.934
0.0,1.0,1.0,1.0,9.999,37592.934
1.0,1.0,0.0,1.0,2.193,37595.125
0.0,1.0,0.0,1.0,18.759,37613.883
1.0,1.0,0.0,1.0,12.119,37626.0
0.0,0.0,0.0,1.0,18.668,37644.668
1.0,0.0,0.0,1.0,11.934,37656.6
1.0,1.0,1.0,1.0,9.911,37666.51
0.0,1.0,0.0,1.0,8.526,37675.04
1.0,1.0,0.0,1.0,11.816,37686.855
0.0,0.0,0.0,1.0,18.47,37705.324
0.0,1.0,1.0,1.0,9.798,37715.12
1.0,1.0,0.0,1.0,2.138,37717.258
0.0,1.0,0.0,1.0,18.468,37735.727
1.0,1.0,0.0,1.0,12.002,37747.73
0.0,0.0,0.0,1.0,18.488,37766.22
1.0,0.0,0.0,1.0,11.812,37778.03
1.0,1.0,1.0,1.0,9.834,37787.867
0.0,1.0,0.0,1.0,8.54,37796.406
1.0,1.0,0.0,1.0,11.87,37808.277
0.0,0.0,0.0,1.0,18.587,37826.863
0.0,1.0,1.0,1.0,9.9,37836.76
1.0,1.0,0.0,1.0,2.168,37838.93
0.0,1.0,0.0,1.0,18.512,37857.44
1.0,1.0,0.0,1.0,11.938,37869.38
0.0,0.0,0.0,1.0,18.397,37887.777
1.0,0.0,0.0,1.0,11.763,37899.54
1.0,1.0,1.0,1.0,9.772,37909.312
0.0,1.0,0.0,1.0,8.442,37917.754
1.0,1.0,0.0,1.0,11.704,37929.457
0.0,0.0,0.0,1.0,18.387,37947.844
0.0,1.0,1.0,1.0,9.851,37957.695
1.0,1.0,0.0,1.0,2.165,37959.86
0.0,1.0,0.0,1.0,18.515,37978.375
1.0,1.0,0.0,1.0,11.986,37990.36
0.0,0.0,0.0,1.0,18.483,38008.844
1.0,0.0,0.0,1.0,11.812,38020.656
1.0,1.0,1.0,1.0,9.837,38030.492
0.0,1.0,0.0,1.0,8.63,38039.12
1.0,1.0,0.0,1.0,12.049,38051.17
0.0,0.0,0.0,1.0,18.964,38070.137
0.0,1.0,1.0,1.0,10.247,38080.383
1.0,1.0,0.0,1.0,2.269,38082.652
0.0,1.0,0.0,1.0,19.339,38101.992
1.0,1.0,0.0,1.0,12.533,38114.523
0.0,0.0,0.0,1.0,19.324,38133.848
1.0,0.0,0.0,1.0,12.349,38146.195
1.0,1.0,1.0,1.0,10.234,38156.43
0.0,1.0,0.0,1.0,8.761,38165.19
1.0,1.0,0.0,1.0,12.137,38177.33
0.0,0.0,0.0,1.0,18.999,38196.33
0.0,1.0,1.0,1.0,10.088,38206.418
1.0,1.0,0.0,1.0,2.213,38208.633
0.0,1.0,0.0,1.0,18.928,38227.562
1.0,1.0,0.0,1.0,12.244,38239.805
0.0,0.0,0.0,1.0,18.807,38258.613
1.0,0.0,0.0,1.0,11.977,38270.59
1.0,1.0,1.0,1.0,9.972,38280.562
0.0,1.0,0.0,1.0,8.686,38289.25
1.0,1.0,0.0,1.0,12.051,38301.3
0.0,0.0,0.0,1.0,18.868,38320.168
0.0,1.0,1.0,1.0,10.011,38330.18
1.0,1.0,0.0,1.0,2.194,38332.375
0.0,1.0,0.0,1.0,18.816,38351.19
1.0,1.0,0.0,1.0,12.171,38363.363
0.0,0.0,0.0,1.0,18.744,38382.105
1.0,0.0,0.0,1.0,11.962,38394.066
1.0,1.0,1.0,1.0,9.927,38403.992
0.0,1.0,0.0,1.0,8.523,38412.516
1.0,1.0,0.0,1.0,11.818,38424.332
0.0,0.0,0.0,1.0,18.429,38442.76
0.0,1.0,1.0,1.0,9.728,38452.49
1.0,1.0,0.0,1.0,2.128,38454.617
0.0,1.0,0.0,1.0,18.285,38472.902
1.0,1.0,0.0,1.0,11.846,38484.75
0.0,0.0,0.0,1.0,18.23,38502.98
1.0,0.0,0.0,1.0,11.646,38514.625
1.0,1.0,1.0,1.0,9.684,38524.31
0.0,1.0,0.0,1.0,8.41,38532.72
1.0,1.0,0.0,1.0,11.661,38544.38
0.0,0.0,0.0,1.0,18.355,38562.734
0.0,1.0,1.0,1.0,9.917,38572.652
1.0,1.0,0.0,1.0,2.181,38574.832
0.0,1.0,0.0,1.0,18.682,38593.516
1.0,1.0,0.0,1.0,12.092,38605.61
0.0,0.0,0.0,1.0,18.568,38624.176
1.0,0.0,0.0,1.0,11.838,38636.016
1.0,1.0,1.0,1.0,9.832,38645.848
0.0,1.0,0.0,1.0,8.462,38654.31
1.0,1.0,0.0,1.0,11.72,38666.027
0.0,0.0,0.0,1.0,18.479,38684.508
0.0,1.0,1.0,1.0,10.006,38694.516
1.0,1.0,0.0,1.0,2.206,38696.723
0.0,1.0,0.0,1.0,18.904,38715.625
1.0,1.0,0.0,1.0,12.275,38727.9
0.0,0.0,0.0,1.0,18.946,38746.844
1.0,0.0,0.0,1.0,12.118,38758.96
1.0,1.0,1.0,1.0,10.071,38769.03
0.0,1.0,0.0,1.0,8.673,38777.703
1.0,1.0,0.0,1.0,12.009,38789.71
0.0,0.0,0.0,1.0,18.918,38808.63
0.0,1.0,1.0,1.0,10.219,38818.848
1.0,1.0,0.0,1.0,2.263,38821.11
0.0,1.0,0.0,1.0,19.297,38840.406
1.0,1.0,0.0,1.0,12.489,38852.895
0.0,0.0,0.0,1.0,19.092,38871.99
1.0,0.0,0.0,1.0,12.142,38884.13
1.0,1.0,1.0,1.0,10.123,38894.25
0.0,1.0,0.0,1.0,8.808,38903.06
1.0,1.0,0.0,1.0,12.18,38915.24
0.0,0.0,0.0,1.0,19.009,38934.246
0.0,1.0,1.0,1.0,10.042,38944.29
1.0,1.0,0.0,1.0,2.199,38946.49
0.0,1.0,0.0,1.0,18.979,38965.47
1.0,1.0,0.0,1.0,12.347,38977.816
0.0,0.0,0.0,1.0,19.017,38996.832
1.0,0.0,0.0,1.0,12.132,39008.965
1.0,1.0,1.0,1.0,10.086,39019.05
0.0,1.0,0.0,1.0,8.676,39027.727
1.0,1.0,0.0,1.0,12.007,39039.734
0.0,0.0,0.0,1.0,18.764,39058.5
0.0,1.0,1.0,1.0,9.948,39068.45
1.0,1.0,0.0,1.0,2.176,39070.625
0.0,1.0,0.0,1.0,18.716,39089.34
1.0,1.0,0.0,1.0,12.084,39101.426
0.0,0.0,0.0,1.0,18.549,39119.977
1.0,0.0,0.0,1.0,11.814,39131.79
1.0,1.0,1.0,1.0,9.828,39141.617
0.0,1.0,0.0,1.0,8.528,39150.145
1.0,1.0,0.0,1.0,11.829,39161.973
0.0,0.0,0.0,1.0,18.527,39180.5
0.0,1.0,1.0,1.0,9.864,39190.363
1.0,1.0,0.0,1.0,2.16,39192.523
0.0,1.0,0.0,1.0,18.527,39211.05
1.0,1.0,0.0,1.0,11.963,39223.016
0.0,0.0,0.0,1.0,18.373,39241.387
1.0,0.0,0.0,1.0,11.733,39253.12
1.0,1.0,1.0,1.0,9.753,39262.875
0.0,1.0,0.0,1.0,8.412,39271.285
1.0,1.0,0.0,1.0,11.661,39282.945
0.0,0.0,0.0,1.0,18.345,39301.29
0.0,1.0,1.0,1.0,9.903,39311.19
1.0,1.0,0.0,1.0,2.182,39313.375
0.0,1.0,0.0,1.0,18.657,39332.03
1.0,1.0,0.0,1.0,12.051,39344.082
0.0,0.0,0.0,1.0,18.482,39362.562
1.0,0.0,0.0,1.0,11.795,39374.36
1.0,1.0,1.0,1.0,9.813,39384.17
0.0,1.0,0.0,1.0,8.473,39392.645
1.0,1.0,0.0,1.0,11.749,39404.395
0.0,0.0,0.0,1.0,18.473,39422.867
0.0,1.0,1.0,1.0,9.938,39432.805
1.0,1.0,0.0,1.0,2.183,39434.99
0.0,1.0,0.0,1.0,18.713,39453.703
1.0,1.0,0.0,1.0,12.127,39465.832
0.0,0.0,0.0,1.0,18.745,39484.58
1.0,0.0,0.0,1.0,12.022,39496.6
1.0,1.0,1.0,1.0,9.968,39506.57
0.0,1.0,0.0,1.0,8.57,39515.14
1.0,1.0,0.0,1.0,11.889,39527.03
0.0,0.0,0.0,1.0,18.643,39545.676
MARK 000
1.0,1.0,1.0,1.0,194.877,39740.555
0.0,1.0,0.0,1.0,8.476,39749.03
1.0,1.0,0.0,1.0,11.77,39760.8
0.0,0.0,0.0,1.0,18.519,39779.32
0.0,1.0,1.0,1.0,9.979,39789.3
1.0,1.0,0.0,1.0,2.202,39791.504
0.0,1.0,0.0,1.0,18.764,39810.27
1.0,1.0,0.0,1.0,12.113,39822.383
0.0,0.0,0.0,1.0,18.63,39841.01
1.0,0.0,0.0,1.0,11.881,39852.895
1.0,1.0,1.0,1.0,9.876,39862.77
0.0,1.0,0.0,1.0,8.54,39871.31
1.0,1.0,0.0,1.0,11.805,39883.113
0.0,0.0,0.0,1.0,18.574,39901.688
0.0,1.0,1.0,1.0,9.974,39911.66
1.0,1.0,0.0,1.0,2.201,39913.86
0.0,1.0,0.0,1.0,18.875,39932.734
1.0,1.0,0.0,1.0,12.257,39944.992
0.0,0.0,0.0,1.0,18.829,39963.82
1.0,0.0,0.0,1.0,12.012,39975.832
1.0,1.0,1.0,1.0,9.981,39985.812
0.0,1.0,0.0,1.0,8.605,39994.418
1.0,1.0,0.0,1.0,11.92,40006.34
0.0,0.0,0.0,1.0,18.642,40024.98
0.0,1.0,1.0,1.0,9.899,40034.88
1.0,1.0,0.0,1.0,2.166,40037.043
0.0,1.0,0.0,1.0,18.599,40055.64
1.0,1.0,0.0,1.0,12.03,40067.67
0.0,0.0,0.0,1.0,18.481,40086.152
1.0,0.0,0.0,1.0,11.786,40097.938
1.0,1.0,1.0,1.0,9.791,40107.727
0.0,1.0,0.0,1.0,8.455,40116.18
1.0,1.0,0.0,1.0,11.729,40127.91
0.0,0.0,0.0,1.0,18.302,40146.21
0.0,1.0,1.0,1.0,9.681,40155.89
1.0,1.0,0.0,1.0,2.111,40158.0
0.0,1.0,0.0,1.0,18.109,40176.11
1.0,1.0,0.0,1.0,11.697,40187.805
0.0,0.0,0.0,1.0,18.072,40205.875
1.0,0.0,0.0,1.0,11.59,40217.465
1.0,1.0,1.0,1.0,9.648,40227.113
0.0,1.0,0.0,1.0,8.373,40235.484
1.0,1.0,0.0,1.0,11.619,40247.1
0.0,0.0,0.0,1.0,18.251,40265.35
0.0,1.0,1.0,1.0,9.815,40275.168
1.0,1.0,0.0,1.0,2.152,40277.32
0.0,1.0,0.0,1.0,18.417,40295.74
1.0,1.0,0.0,1.0,11.919,40307.656
0.0,0.0,0.0,1.0,18.281,40325.938
1.0,0.0,0.0,1.0,11.663,40337.6
1.0,1.0,1.0,1.0,9.682,40347.285
0.0,1.0,0.0,1.0,8.355,40355.64
1.0,1.0,0.0,1.0,11.577,40367.22
0.0,0.0,0.0,1.0,18.137,40385.355
0.0,1.0,1.0,1.0,9.693,40395.047
1.0,1.0,0.0,1.0,2.116,40397.164
0.0,1.0,0.0,1.0,18.332,40415.496
1.0,1.0,0.0,1.0,12.023,40427.52
0.0,0.0,0.0,1.0,18.479,40446.0
1.0,0.0,0.0,1.0,11.819,40457.82
1.0,1.0,1.0,1.0,9.826,40467.645
0.0,1.0,0.0,1.0,8.507,40476.152
1.0,1.0,0.0,1.0,11.778,40487.93
0.0,0.0,0.0,1.0,18.51,40506.44
0.0,1.0,1.0,1.0,9.946,40516.387
1.0,1.0,0.0,1.0,2.185,40518.57
0.0,1.0,0.0,1.0,18.675,40537.246
1.0,1.0,0.0,1.0,12.04,40549.285
0.0,0.0,0.0,1.0,18.497,40567.78
1.0,0.0,0.0,1.0,11.803,40579.586
1.0,1.0,1.0,1.0,9.842,40589.43
0.0,1.0,0.0,1.0,8.591,40598.02
1.0,1.0,0.0,1.0,11.929,40609.95
0.0,0.0,0.0,1.0,18.778,40628.727
0.0,1.0,1.0,1.0,10.179,40638.906
1.0,1.0,0.0,1.0,2.253,40641.16
0.0,1.0,0.0,1.0,19.184,40660.344
1.0,1.0,0.0,1.0,12.412,40672.754
0.0,0.0,0.0,1.0,19.066,40691.82
1.0,0.0,0.0,1.0,12.155,40703.977
1.0,1.0,1.0,1.0,10.096,40714.074
0.0,1.0,0.0,1.0,8.654,40722.727
1.0,1.0,0.0,1.0,11.987,40734.715
0.0,0.0,0.0,1.0,18.747,40753.46
0.0,1.0,1.0,1.0,9.954,40763.414
1.0,1.0,0.0,1.0,2.183,40765.598
0.0,1.0,0.0,1.0,18.706,40784.305
1.0,1.0,0.0,1.0,12.107,40796.41
0.0,0.0,0.0,1.0,18.674,40815.086
1.0,0.0,0.0,1.0,11.937,40827.023
1.0,1.0,1.0,1.0,9.928,40836.953
0.0,1.0,0.0,1.0,8.574,40845.527
1.0,1.0,0.0,1.0,11.865,40857.39
0.0,0.0,0.0,1.0,18.65,40876.04
0.0,1.0,1.0,1.0,10.017,40886.055
1.0,1.0,0.0,1.0,2.202,40888.258
0.0,1.0,0.0,1.0,18.775,40907.03
1.0,1.0,0.0,1.0,12.112,40919.145
0.0,0.0,0.0,1.0,18.576,40937.72
1.0,0.0,0.0,1.0,11.841,40949.56
1.0,1.0,1.0,1.0,9.845,40959.402
0.0,1.0,0.0,1.0,8.514,40967.918
1.0,1.0,0.0,1.0,11.808,40979.727
0.0,0.0,0.0,1.0,18.435,40998.16
0.0,1.0,1.0,1.0,9.735,41007.895
1.0,1.0,0.0,1.0,2.129,41010.023
0.0,1.0,0.0,1.0,18.438,41028.46
1.0,1.0,0.0,1.0,12.08,41040.54
0.0,0.0,0.0,1.0,18.631,41059.17
1.0,0.0,0.0,1.0,11.913,41071.086
1.0,1.0,1.0,1.0,9.883,41080.97
0.0,1.0,0.0,1.0,8.503,41089.473
1.0,1.0,0.0,1.0,11.776,41101.25
0.0,0.0,0.0,1.0,18.572,41119.82
0.0,1.0,1.0,1.0,10.051,41129.87
1.0,1.0,0.0,1.0,2.224,41132.094
0.0,1.0,0.0,1.0,18.801,41150.895
1.0,1.0,0.0,1.0,12.122,41163.016
0.0,0.0,0.0,1.0,18.638,41181.652
1.0,0.0,0.0,1.0,11.887,41193.54
1.0,1.0,1.0,1.0,9.864,41203.402
0.0,1.0,0.0,1.0,8.523,41211.926
1.0,1.0,0.0,1.0,11.823,41223.75
0.0,0.0,0.0,1.0,18.536,41242.285
0.0,1.0,1.0,1.0,9.894,41252.18
1.0,1.0,0.0,1.0,2.171,41254.35
0.0,1.0,0.0,1.0,18.73,41273.082
1.0,1.0,0.0,1.0,12.25,41285.332
0.0,0.0,0.0,1.0,18.886,41304.22
1.0,0.0,0.0,1.0,12.046,41316.266
1.0,1.0,1.0,1.0,10.014,41326.28
0.0,1.0,0.0,1.0,8.659,41334.94
1.0,1.0,0.0,1.0,11.996,41346.938
0.0,0.0,0.0,1.0,18.748,41365.684
0.0,1.0,1.0,1.0,9.936,41375.62
1.0,1.0,0.0,1.0,2.175,41377.797
0.0,1.0,0.0,1.0,18.558,41396.355
1.0,1.0,0.0,1.0,11.979,41408.336
0.0,0.0,0.0,1.0,18.414,41426.75
1.0,0.0,0.0,1.0,11.749,41438.5
1.0,1.0,1.0,1.0,9.751,41448.25
0.0,1.0,0.0,1.0,8.485,41456.734
1.0,1.0,0.0,1.0,11.75,41468.484
0.0,0.0,0.0,1.0,18.427,41486.91
0.0,1.0,1.0,1.0,9.86,41496.77
1.0,1.0,0.0,1.0,2.163,41498.934
0.0,1.0,0.0,1.0,18.535,41517.47
1.0,1.0,0.0,1.0,11.994,41529.46
0.0,0.0,0.0,1.0,18.383,41547.844
1.0,0.0,0.0,1.0,11.728,41559.57
1.0,1.0,1.0,1.0,9.726,41569.297
0.0,1.0,0.0,1.0,8.416,41577.71
1.0,1.0,0.0,1.0,11.649,41589.36
0.0,0.0,0.0,1.0,18.247,41607.605
0.0,1.0,1.0,1.0,9.712,41617.316
1.0,1.0,0.0,1.0,2.117,41619.434
0.0,1.0,0.0,1.0,18.291,41637.723
1.0,1.0,0.0,1.0,11.877,41649.6
0.0,0.0,0.0,1.0,18.231,41667.832
1.0,0.0,0.0,1.0,11.648,41679.48
1.0,1.0,1.0,1.0,9.698,41689.18
0.0,1.0,0.0,1.0,8.508,41697.688
1.0,1.0,0.0,1.0,11.846,41709.535
0.0,0.0,0.0,1.0,18.579,41728.113
0.0,1.0,1.0,1.0,9.877,41737.992
1.0,1.0,0.0,1.0,2.165,41740.156
0.0,1.0,0.0,1.0,18.683,41758.84
1.0,1.0,0.0,1.0,12.128,41770.97
0.0,0.0,0.0,1.0,18.68,41789.65
1.0,0.0,0.0,1.0,11.939,41801.586
1.0,1.0,1.0,1.0,9.901,41811.49
0.0,1.0,0.0,1.0,8.519,41820.008
1.0,1.0,0.0,1.0,11.793,41831.8
0.0,0.0,0.0,1.0,18.43,41850.23
0.0,1.0,1.0,1.0,9.738,41859.97
1.0,1.0,0.0,1.0,2.128,41862.098
0.0,1.0,0.0,1.0,18.296,41880.395
1.0,1.0,0.0,1.0,11.833,41892.227
0.0,0.0,0.0,1.0,18.182,41910.41
1.0,0.0,0.0,1.0,11.618,41922.027
1.0,1.0,1.0,1.0,9.652,41931.68
0.0,1.0,0.0,1.0,8.348,41940.027
1.0,1.0,0.0,1.0,11.584,41951.613
0.0,0.0,0.0,1.0,18.247,41969.86
0.0,1.0,1.0,1.0,9.838,41979.7
1.0,1.0,0.0,1.0,2.167,41981.867
0.0,1.0,0.0,1.0,18.527,42000.395
1.0,1.0,0.0,1.0,11.973,42012.367
0.0,0.0,0.0,1.0,18.392,42030.758
1.0,0.0,0.0,1.0,11.741,42042.5
1.0,1.0,1.0,1.0,9.762,42052.26
0.0,1.0,0.0,1.0,8.522,42060.785
1.0,1.0,0.0,1.0,11.809,42072.594
0.0,0.0,0.0,1.0,18.61,42091.203
0.0,1.0,1.0,1.0,10.087,42101.29
1.0,1.0,0.0,1.0,2.229,42103.52
0.0,1.0,0.0,1.0,19.08,42122.598
1.0,1.0,0.0,1.0,12.4,42134.996
0.0,0.0,0.0,1.0,19.057,42154.055
1.0,0.0,0.0,1.0,12.166,42166.22
1.0,1.0,1.0,1.0,10.08,42176.297
0.0,1.0,0.0,1.0,8.622,42184.918
1.0,1.0,0.0,1.0,11.964,42196.883
0.0,0.0,0.0,1.0,18.785,42215.668
0.0,1.0,1.0,1.0,10.073,42225.742
1.0,1.0,0.0,1.0,2.21,42227.953
0.0,1.0,0.0,1.0,18.848,42246.8
1.0,1.0,0.0,1.0,12.161,42258.96
0.0,0.0,0.0,1.0,18.74,42277.7
1.0,0.0,0.0,1.0,11.964,42289.664
1.0,1.0,1.0,1.0,9.946,42299.61
0.0,1.0,0.0,1.0,8.64,42308.25
1.0,1.0,0.0,1.0,11.989,42320.24
0.0,0.0,0.0,1.0,18.664,42338.902
0.0,1.0,1.0,1.0,9.86,42348.76
1.0,1.0,0.0,1.0,2.151,42350.914
0.0,1.0,0.0,1.0,18.47,42369.383
1.0,1.0,0.0,1.0,11.953,42381.336
0.0,0.0,0.0,1.0,18.422,42399.758
1.0,0.0,0.0,1.0,11.757,42411.516
1.0,1.0,1.0,1.0,9.771,42421.285
0.0,1.0,0.0,1.0,8.418,42429.703
1.0,1.0,0.0,1.0,11.668,42441.37
0.0,0.0,0.0,1.0,18.384,42459.754
0.0,1.0,1.0,1.0,9.947,42469.7
1.0,1.0,0.0,1.0,2.192,42471.89
0.0,1.0,0.0,1.0,18.775,42490.664
1.0,1.0,0.0,1.0,12.131,42502.797
0.0,0.0,0.0,1.0,18.611,42521.406
1.0,0.0,0.0,1.0,11.865,42533.27
1.0,1.0,1.0,1.0,9.857,42543.125
0.0,1.0,0.0,1.0,8.537,42551.66
1.0,1.0,0.0,1.0,11.821,42563.48
0.0,0.0,0.0,1.0,18.576,42582.055
0.0,1.0,1.0,1.0,10.01,42592.066
1.0,1.0,0.0,1.0,2.2,42594.266
0.0,1.0,0.0,1.0,18.908,42613.17
1.0,1.0,0.0,1.0,12.248,42625.418
0.0,0.0,0.0,1.0,18.854,42644.273
1.0,0.0,0.0,1.0,12.039,42656.312
1.0,1.0,1.0,1.0,10.019,42666.332
0.0,1.0,0.0,1.0,8.639,42674.973
1.0,1.0,0.0,1.0,11.951,42686.92
0.0,0.0,0.0,1.0,18.797,42705.72
0.0,1.0,1.0,1.0,10.103,42715.82
1.0,1.0,0.0,1.0,2.226,42718.047
0.0,1.0,0.0,1.0,19.071,42737.117
1.0,1.0,0.0,1.0,12.348,42749.465
0.0,0.0,0.0,1.0,18.972,42768.438
1.0,0.0,0.0,1.0,12.085,42780.523
1.0,1.0,1.0,1.0,10.034,42790.56
0.0,1.0,0.0,1.0,8.637,42799.195
1.0,1.0,0.0,1.0,11.972,42811.168
0.0,0.0,0.0,1.0,18.661,42829.83
0.0,1.0,1.0,1.0,9.837,42839.664
1.0,1.0,0.0,1.0,2.151,42841.816
0.0,1.0,0.0,1.0,18.443,42860.258
1.0,1.0,0.0,1.0,11.908,42872.164
0.0,0.0,0.0,1.0,18.294,42890.457
1.0,0.0,0.0,1.0,11.672,42902.13
1.0,1.0,1.0,1.0,9.698,42911.83
0.0,1.0,0.0,1.0,8.366,42920.195
1.0,1.0,0.0,1.0,11.59,42931.785
0.0,0.0,0.0,1.0,18.258,42950.043
0.0,1.0,1.0,1.0,9.868,42959.91
1.0,1.0,0.0,1.0,2.173,42962.082
0.0,1.0,0.0,1.0,18.586,42980.668
1.0,1.0,0.0,1.0,12.032,42992.7
0.0,0.0,0.0,1.0,18.531,43011.23
1.0,0.0,0.0,1.0,11.818,43023.047
1.0,1.0,1.0,1.0,9.833,43032.88
0.0,1.0,0.0,1.0,8.534,43041.414
1.0,1.0,0.0,1.0,11.825,43053.24
0.0,0.0,0.0,1.0,18.606,43071.844
0.0,1.0,1.0,1.0,10.079,43081.92
1.0,1.0,0.0,1.0,2.224,43084.145
0.0,1.0,0.0,1.0,18.951,43103.094
1.0,1.0,0.0,1.0,12.251,43115.344
0.0,0.0,0.0,1.0,18.938,43134.28
1.0,0.0,0.0,1.0,12.135,43146.418
1.0,1.0,1.0,1.0,10.097,43156.516
0.0,1.0,0.0,1.0,8.714,43165.23
1.0,1.0,0.0,1.0,12.048,43177.277
0.0,0.0,0.0,1.0,18.923,43196.2
0.0,1.0,1.0,1.0,10.154,43206.35
1.0,1.0,0.0,1.0,2.238,43208.59
0.0,1.0,0.0,1.0,19.191,43227.78
1.0,1.0,0.0,1.0,12.449,43240.23
0.0,0.0,0.0,1.0,19.107,43259.336
1.0,0.0,0.0,1.0,12.156,43271.492
1.0,1.0,1.0,1.0,10.111,43281.6
0.0,1.0,0.0,1.0,8.756,43290.36
1.0,1.0,0.0,1.0,12.111,43302.47
0.0,0.0,0.0,1.0,18.826,43321.293
0.0,1.0,1.0,1.0,9.917,43331.21
1.0,1.0,0.0,1.0,2.17,43333.383
0.0,1.0,0.0,1.0,18.734,43352.117
1.0,1.0,0.0,1.0,12.189,43364.305
0.0,0.0,0.0,1.0,18.68,43382.984
1.0,0.0,0.0,1.0,11.912,43394.895
1.0,1.0,1.0,1.0,9.884,43404.777
0.0,1.0,0.0,1.0,8.502,43413.28
1.0,1.0,0.0,1.0,11.776,43425.06
0.0,0.0,0.0,1.0,18.466,43443.523
0.0,1.0,1.0,1.0,9.853,43453.375
1.0,1.0,0.0,1.0,2.155,43455.53
0.0,1.0,0.0,1.0,18.46,43473.992
1.0,1.0,0.0,1.0,11.924,43485.918
0.0,0.0,0.0,1.0,18.383,43504.3
1.0,0.0,0.0,1.0,11.782,43516.082
1.0,1.0,1.0,1.0,9.791,43525.87
