Time	SecL	RPM	MAP	Boost psi	TPS	TPSADC	MAF	MAFload	MAF volts	MAF Freq	AFR	MAT	CLT	Engine	Batt V	EGO cor1	Fuel: Air cor	Fuel: Warmup cor	Fuel: Baro cor	Fuel: Total cor	Fuel: Accel enrich	Fuel: Accel PW	VE1	PW	Duty Cycle1	VE2	PW2	Duty Cycle2	VE1 raw	VE2 raw	VE3 raw	VE4 raw	Seq PW1	Seq PW2	Seq PW3	Seq PW4	Seq PW5	Seq PW6	Seq PW7	Seq PW8	Seq PW9	Seq PW10	Seq PW11	Seq PW12	SPK: Spark Advance	SPK: Knock retard	Knock in	SPK: Cold advance	SPK: Traction retard	SPK: CEL retard	SPK: Fuel cut retard	SPK: External advance	SPK: Base Spark Advance	SPK: Idle Correction Advance	SPK: MAT Retard	SPK: Flex Advance	SPK: Spark Table 1	SPK: Spark Table 2	SPK: Spark Table 3	SPK: Spark Table 4	SPK: Revlim Retard	SPK: ALS Timing	SPK: Launch Timing	SPK: 3-step Timing	SPK: Launch VSS Retard	Dwell	Barometer	PWM Idle duty	Closed-loop idle target RPM	Closed-loop idle RPM error	AFR 1 Target	AFR 2 Target	AFR 1 Error	AFR 2 Error	TPSdot	MAPdot	RPMdot	Load	Secondary load	Ign load	Secondary ign load	AFR load	Injector timing pri	Injector timing sec	ECU Temperature	canin1_8	canout1_8	canout9_16	Timing err	Lost sync count	Lost sync reason	Fuel flow cc/min	VSS1	VSS1 ms-1	MPG(USA	MPG(UK	VSS1dot	Status1	Status2	Status3	Status4	Status5	Status5s	Status6	Status7	Status8	Status9	TPS accel	MAP accel	Total accel	porta	portb	porteh	portk	portmj	portp	portt	CEL status	CEL status2	CEL error code	Fuel temperature cor	Fuel pressure cor	Engine in cruise state	Engine accelerating slowly	Engine decelerating slowly	Engine in overrun	Engine idling	Engine WOT	TC slip * time	Loop	CAN error bits	CAN error count	Mainloop time	Fuel Flow cc	Fuel Flow lph	Gallons Used	Trip Meter Miles	Odometer Miles	Vehicle Speed	Power	Torque	Odometer_Miles
	s	RPM	kPa		%	ADC	g/sec	kPa	V		AFR	F	F	bit	v	%	%	%	%	%	%	ms	%	ms	%	%	ms	%	%	%	%	%	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	deg	deg	%	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	ms	kPa	%	rpm	rpm	AFR	AFR			%/s	kPa/s	rpm/sec	kPa	%	%	%	kPa	deg	deg					%			cc/min	MPH	ms-1			ms-2											%	%	%	bit	bit	bit	bit	bit	bit	bit	bit	bit	bit	%	%											us	cc/min	l/hr	Gal	Miles	Miles	MPH	HP	lbft	Miles
1.756	345	1156	24.9	-10.4	0.1	93	0.00	0.0	0.000	38	13.50	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.7	1.259	1.2	23.7	1.259	1.2	23.7	0.0	100.0	0.0	1.249	1.249	1.249	1.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	269	14.0	14.0	-0.5	-14.0	0.0	6.0	-30	24.9	0.0	24.9	0.0	24.9	90.0	0.0	10.6	0	0	0	6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	241	136	4	64	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	667	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
1.823	345	1158	24.9	-10.4	0.1	94	0.00	0.0	0.000	38	13.60	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.7	1.249	1.2	23.7	1.249	1.2	23.7	0.0	100.0	0.0	1.249	1.249	1.249	1.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	271	14.0	14.0	-0.4	-14.0	0.0	-1.0	-20	24.9	0.0	24.9	0.0	24.9	90.0	0.0	10.8	0	0	0	-7.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	667	4.0	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
1.890	345	1155	24.9	-10.4	0.1	93	0.00	0.0	0.000	38	13.60	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.8	1.251	1.2	23.8	1.251	1.2	23.8	0.0	100.0	0.0	1.251	1.251	1.251	1.251	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	268	14.0	14.0	-0.4	-14.0	-1.0	0.0	0	24.9	0.0	24.9	0.0	24.9	90.0	0.0	10.8	0	0	0	6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	253	23	243	136	4	68	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	667	4.1	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
1.957	345	1156	24.9	-10.4	0.1	93	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.7	1.249	1.2	23.7	1.249	1.2	23.7	0.0	100.0	0.0	1.249	1.249	1.249	1.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	269	14.0	14.0	-0.3	-14.0	0.9	0.0	10	24.9	0.0	24.9	0.0	24.9	90.0	0.0	10.8	0	0	0	-6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	667	4.0	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.024	345	1144	24.9	-10.4	0.1	94	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.8	1.251	1.2	23.8	1.251	1.2	23.8	0.0	100.0	0.0	1.251	1.251	1.251	1.251	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	257	14.0	14.0	-0.3	-14.0	1.1	0.0	0	24.9	0.0	24.9	0.0	24.9	90.0	0.0	10.6	0	0	0	-7.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	243	136	4	65	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	667	4.0	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.092	345	1145	25.2	-10.4	0.1	93	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.259	1.2	23.9	1.259	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	258	14.0	14.0	-0.3	-14.0	-1.3	6.0	-20	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	243	136	4	68	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.159	345	1145	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.259	1.2	23.9	1.259	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	258	14.0	14.0	-0.3	-14.0	1.0	0.0	-10	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	-6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.227	345	1133	25.2	-10.4	0.1	93	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	24.0	1.281	1.2	24.0	1.281	1.2	24.0	0.0	100.0	0.0	1.281	1.281	1.281	1.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	246	14.0	14.0	-0.3	-14.0	-1.1	0.0	-20	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.6	0	0	0	5.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	243	136	4	64	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.5	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.294	345	1127	25.2	-10.4	0.1	93	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	24.0	1.281	1.2	24.0	1.281	1.2	24.0	0.0	100.0	0.0	1.281	1.281	1.281	1.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	240	14.0	14.0	-0.3	-14.0	-0.5	0.0	-40	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.6	0	0	0	-6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.4	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.361	345	1131	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	24.0	1.281	1.2	24.0	1.281	1.2	24.0	0.0	100.0	0.0	1.281	1.281	1.281	1.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	244	14.0	14.0	-0.3	-14.0	1.7	0.0	-50	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.6	0	0	0	7.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	243	136	4	68	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.4	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.429	345	1138	25.2	-10.4	0.1	93	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	24.0	1.281	1.2	24.0	1.281	1.2	24.0	0.0	100.0	0.0	1.281	1.281	1.281	1.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	251	14.0	14.0	-0.3	-14.0	-1.0	0.0	-40	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.6	0	0	0	-6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.5	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.496	345	1137	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.70	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	24.0	1.281	1.2	24.0	1.281	1.2	24.0	0.0	100.0	0.0	1.281	1.281	1.281	1.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	250	14.0	14.0	-0.3	-14.0	0.9	0.0	-10	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	254	23	243	136	4	68	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.5	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.564	345	1137	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.80	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	24.0	1.281	1.2	24.0	1.281	1.2	24.0	0.0	100.0	0.0	1.281	1.281	1.281	1.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	250	14.0	14.0	-0.2	-14.0	1.8	0.0	-10	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	-7.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.5	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.631	345	1146	25.2	-10.4	0.1	93	0.00	0.0	0.000	38	13.80	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	24.0	1.281	1.2	24.0	1.281	1.2	24.0	0.0	100.0	0.0	1.281	1.281	1.281	1.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	259	14.0	14.0	-0.2	-14.0	-0.4	0.0	0	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	-2.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.5	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.699	345	1149	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	23.9	1.279	1.2	23.9	1.279	1.2	23.9	0.0	100.0	0.0	1.279	1.279	1.279	1.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	262	14.0	14.0	-0.1	-14.0	0.6	0.0	0	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	243	136	4	64	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.5	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.766	346	1151	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.279	1.2	23.9	1.279	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	264	14.0	14.0	-0.1	-14.0	0.6	0.0	30	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	-7.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	240	128	4	65	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.5	0.3	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.833	346	1155	25.2	-10.4	0.1	93	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.259	1.2	23.9	1.259	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	268	14.0	14.0	-0.1	-14.0	-1.1	0.0	10	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.6	0	0	0	6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	253	23	243	136	4	68	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.901	346	1161	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.259	1.2	23.9	1.259	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	274	14.0	14.0	-0.1	-14.0	0.9	0.0	40	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	-7.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
2.968	346	1170	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.8	1.257	1.2	23.8	1.257	1.2	23.8	0.0	100.0	0.0	1.257	1.257	1.257	1.257	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	283	14.0	14.0	-0.1	-14.0	-0.6	0.0	30	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.6	0	0	0	-6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	65	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
3.036	346	1159	24.9	-10.4	0.1	94	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.7	1.247	1.2	23.7	1.247	1.2	23.7	0.0	100.0	0.0	1.249	1.249	1.249	1.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	272	14.0	14.0	-0.1	-14.0	1.7	-6.0	20	24.9	0.0	24.9	0.0	24.9	90.0	0.0	10.6	0	0	0	6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	243	136	4	68	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.0	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
3.103	346	1163	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.249	1.2	23.9	1.249	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	276	14.0	14.0	-0.1	-14.0	0.1	5.0	40	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	-6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.1	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
3.170	346	1149	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.259	1.2	23.9	1.259	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	262	14.0	14.0	-0.1	-14.0	0.0	0.0	0	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.6	0	0	0	5.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	254	23	243	136	4	64	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
3.238	346	1149	24.9	-10.4	0.1	93	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.8	1.259	1.2	23.8	1.259	1.2	23.8	0.0	100.0	0.0	1.251	1.251	1.251	1.251	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	262	14.0	14.0	-0.1	-14.0	0.8	-6.0	0	24.9	0.0	24.9	0.0	24.9	90.0	0.0	10.8	0	0	0	-6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
3.305	346	1151	25.2	-10.4	0.1	94	0.00	0.0	0.000	38	13.90	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.259	1.2	23.9	1.259	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	264	14.0	14.0	-0.1	-14.0	0.3	6.0	-10	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	-7.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
3.373	346	1155	25.2	-10.4	0.1	93	0.00	0.0	0.000	38	13.80	99.3	176.1	1	14.2	100.0	99.5	100	100.0	99	100	0.000	23.9	1.259	1.2	23.9	1.259	1.2	23.9	0.0	100.0	0.0	1.259	1.259	1.259	1.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	268	14.0	14.0	-0.2	-14.0	-0.7	0.0	-10	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	243	136	4	64	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	666	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
3.440	346	1156	25.2	-10.4	0.1	93	0.00	0.0	0.000	38	13.80	99.3	176.1	1	14.1	100.0	99.5	100	100.0	99	100	0.000	23.9	1.259	1.2	23.9	1.259	1.2	23.9	0.0	100.0	0.0	1.279	1.279	1.279	1.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.5	887	269	14.0	14.0	-0.2	-14.0	-0.5	0.0	-20	25.2	0.0	25.2	0.0	25.2	90.0	0.0	10.8	0	0	0	-6.0	0	0	7	0.0	0.0	0.0	0.0	0.0	136	128	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	242	128	4	69	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	665	4.2	0.2	2.1	0.00	0.00	0.00	0.0	0.0	0.0
